bytes,packets,duration,src_ip_hash,dst_ip_hash,src_port,dst_port,protocol,timestamp,log_file,log_stream,anomaly_score,z_score,is_anomaly,threat_level
2232,3,1,8751,4306,21,36881,2,1747484799027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.05567949987426413,0.689130948523468,False,Normal
432825,75,55,4528,5341,52332,22,17,1747484830027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.10036969118169553,-0.18681547781953983,False,Normal
721264,739,49,8733,9402,587,36120,6,1747484854027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,0.01642363156860638,2.102382457809805,True,Moderate
530362,881,28,9013,5501,34287,3389,6,1747484875027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.055782866687451804,0.6871049157864106,False,Normal
4032,3,6,7541,5695,25,43694,2,1747484877027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.07427807430849181,0.3245911169826903,False,Normal
240890,442,38,3410,1458,41772,21,6,1747484890027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.11285509840016084,-0.4315346771449021,False,Normal
598,1,54,3543,4209,50734,143,2,1747484898027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.14355961528007738,-1.0333560398804669,False,Normal
6234,6,13,6104,8354,50296,443,1,1747484901027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.13828788856394475,-0.9300279931087032,False,Normal
3312,3,55,6554,7684,5432,56280,1,1747484906027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.04047630275378966,0.9871199657343529,False,Normal
11700,9,21,2073,1128,37139,25,2,1747484927027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.12024435328989025,-0.5763671610667099,False,Normal
9320,8,7,8683,3751,61673,27017,1,1747484935027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.09441294572988529,-0.07006077754864402,False,Normal
4708,4,17,9771,1330,42795,25,1,1747484951027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.11413944034321927,-0.4567083159750718,False,Normal
1271,1,23,2116,4159,62449,80,2,1747484951027,vpc-4c4d16c9-flow-1_20250517_175925.json,vpc-4c4d16c9-flow-1,-0.14338529412095602,-1.0299392723101983,False,Normal
494380,95,36,1795,9909,62389,3306,17,1747470565027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.049045933019189025,0.819151631152415,False,Normal
2352,8,21,9012,4219,61975,143,2,1747470575027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.14809888949959793,-1.1223277116154855,False,Normal
4992,8,60,3099,3998,22,60339,2,1747470591027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.045471496480751994,0.8892120811177106,False,Normal
325428,47,5,7140,2818,62338,3306,17,1747470643027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.07146049581191116,0.3798168330250005,False,Normal
642192,816,41,1403,7367,993,62347,6,1747470662027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,0.016863027475466752,2.110994801214567,True,Moderate
413292,404,30,4774,1292,50561,993,6,1747470703027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.1129694732162288,-0.4337764713388265,False,Normal
2908,2,23,8247,1865,41971,3389,2,1747470723027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.11749499990578754,-0.5224786857412899,False,Normal
683410,751,6,6865,5706,3306,48096,6,1747470725027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.017448225360358727,1.4384799064328344,False,Low
1122,1,20,5756,6460,45418,25,2,1747470765027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.16370676158817415,-1.4282485273210495,False,Normal
879,1,48,6500,7682,32973,25,2,1747470767027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.12835974614182905,-0.735432252512029,False,Normal
27308,4,50,3139,4721,48778,443,17,1747470790027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.09915232985918787,-0.16295468714439534,False,Normal
12888,36,39,5428,7585,49452,443,6,1747470847027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.14835230161320428,-1.1272946949469846,False,Normal
1962,2,57,7038,4203,35897,443,1,1747470958027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.13395265665245976,-0.8450556358835959,False,Normal
7710,10,27,571,2353,54888,3306,2,1747471017027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.11716956244446941,-0.5160999754941409,False,Normal
5268,6,20,2774,4760,21,40647,2,1747471028027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.09492296448930998,-0.080057358378041,False,Normal
759,1,4,1707,9147,21,62778,1,1747471029027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.015180576527040635,1.4829267712511458,False,Low
32470,5,46,919,1070,48105,3306,17,1747471036027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.06704547197441862,0.46635314534612715,False,Normal
477090,837,53,2337,8374,48339,25,6,1747471111027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.0843556121343188,0.12706716403864116,False,Normal
54240,12,23,1830,5007,35746,143,17,1747471132027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.10323223733251125,-0.24292257867753064,False,Normal
3282,6,43,3581,228,62574,3389,2,1747471167027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.09769764671262043,-0.13444228953724388,False,Normal
9936,9,55,7942,6404,5432,33395,2,1747471168027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.05372174025341847,0.7275038552698581,False,Normal
231936,64,49,9751,5958,45208,587,17,1747471172027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.08067522484649514,0.19920429297036024,False,Normal
30914,533,17,1458,2586,22,55472,6,1747471179027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.015497083940937295,1.4767230936654616,False,Low
1485,3,36,2129,9048,64413,443,2,1747471191027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.13046949852803053,-0.7767842809795042,False,Normal
107316,99,14,3796,9693,45258,21,17,1747471251027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.0982668895587393,-0.14559968721650218,False,Normal
86,2,42,4392,7619,41739,995,2,1747471252027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.15402280885407865,-1.2384390066601925,False,Normal
1554,7,9,8245,5635,62445,443,2,1747471264027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.1402117403298258,-0.9677362917271737,False,Normal
245480,40,59,4795,3578,995,33745,17,1747471348027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.010928445991580937,1.5662703067768158,False,Low
115275,53,8,7175,1095,39944,53,17,1747471372027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.09400967401860194,-0.06215648347404833,False,Normal
2044,4,39,3528,1313,37445,993,2,1747471385027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.13278527536042994,-0.8221744746932396,False,Normal
167478,206,22,60,4778,587,58984,6,1747471405027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.013218365382023034,1.5213869297316662,False,Low
1392,2,29,5928,8580,27017,57545,2,1747471497027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.050703346057818344,0.7866656429369149,False,Normal
7350,25,11,73,375,44072,53,6,1747471535027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.08885355468580836,0.03890561027016891,False,Normal
12572,2,44,1704,1398,57953,443,17,1747471558027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.07956283100522604,0.22100767714570632,False,Normal
11128,8,43,7064,2658,80,51050,2,1747471565027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.07575335078379214,0.2956750815261059,False,Normal
4755,5,42,5512,2340,59462,27017,1,1747471566027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.11345539694460655,-0.44330077949001984,False,Normal
102,1,21,4523,2074,59766,993,1,1747471575027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.14072992492986763,-0.9778929264452967,False,Normal
5032,8,38,6586,6451,33993,27017,2,1747471586027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.11366706434736729,-0.447449549043189,False,Normal
140300,100,27,4719,5753,35484,110,17,1747471610027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.11938175824955377,-0.5594599377843988,False,Normal
469920,89,8,6901,8442,36108,3306,17,1747471611027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.07301971289802844,0.34925552651633324,False,Normal
1640,4,7,9083,9880,25,51774,1,1747471623027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.01958098819583587,1.396676863543136,False,Low
9756,2,24,3221,4180,50678,995,17,1747471637027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.1095137036123105,-0.36604194288283254,False,Normal
12636,9,28,6026,1006,993,4444,1,1747471640027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.06430142259483418,0.5201376599663643,False,Normal
1772,2,35,6868,9139,110,47632,2,1747471654027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.07714233716082869,0.2684503680574488,False,Normal
11936,8,16,3248,720,56872,27017,2,1747471663027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.08457485333975862,0.1227699447877537,False,Normal
190903,349,39,5458,6468,3306,49079,6,1747471666027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.042971214627594345,0.9382186503457892,False,Normal
3426,3,7,5328,5233,33783,80,2,1747471770027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.14528184176144426,-1.0671123986601563,False,Normal
92,1,46,3400,6045,44412,22,2,1747471832027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.1524929359777259,-1.208452858926306,False,Normal
1992,3,1,7097,9439,58686,6667,2,1747471858027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.09136469239811396,-0.010313738334039856,False,Normal
1882,2,2,878,8465,60466,27017,2,1747471931027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.06830509713928135,0.44166396569811456,False,Normal
2168,4,2,4031,9000,46583,587,1,1747471942027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.12503576979005715,-0.6702809268765288,False,Normal
2241,3,43,8853,3650,32818,587,2,1747471945027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.1257377475388849,-0.6840399841208357,False,Normal
234646,46,25,5033,9270,39615,3306,17,1747471948027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.09139436319022076,-0.010895298259213,False,Normal
2369,23,18,5785,632,110,45004,17,1747472002027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.023283369184211034,1.3241086488891023,False,Low
1242,3,57,8730,794,43352,443,1,1747472013027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.10449224348110975,-0.26761922576598346,False,Normal
6635,5,48,7849,7290,56682,21,6,1747472047027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.13305825937346138,-0.8275250754328677,False,Normal
109296,414,15,1310,303,44084,110,6,1747472090027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.0946767827716003,-0.07523209382781026,False,Normal
74900,28,24,5945,1052,46687,3306,17,1747472091027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.09093189744531621,-0.001830776387545927,False,Normal
8946,7,32,6619,7724,63651,3389,1,1747472110027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.13294009790645772,-0.825209061298104,False,Normal
5196,6,59,2149,9154,38819,3306,1,1747472198027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.09977104645076285,-0.17508179091043147,False,Normal
605926,899,1,1799,4243,55782,80,6,1747472209027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.08060015058000891,0.2006757799681794,False,Normal
76194,17,41,2676,6389,443,60231,17,1747472223027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.013166525522378847,1.5224030126453658,False,Low
13311,9,7,9459,1318,60912,27017,2,1747472224027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.05476064708222861,0.7071408472500588,False,Normal
807696,852,24,2152,8901,55733,25,6,1747472244027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.0796655695753532,0.21899395823518758,False,Normal
1307,1,47,6879,1428,47646,3389,1,1747472253027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.12470248015920798,-0.6637483108250295,False,Normal
6790,10,56,9674,4403,64805,110,1,1747472270027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.11675210003592479,-0.5079175378227139,False,Normal
154489,893,10,8215,8518,54803,143,6,1747472320027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.07320556060579425,0.34561283377551183,False,Normal
2920,5,9,2241,3162,43096,587,1,1747472372027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.14021783544205363,-0.96785575847408,False,Normal
477,3,11,1931,8384,5432,56927,1,1747472397027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.027872537017136212,1.2341590414800454,False,Low
909,3,42,2037,3193,59067,80,2,1747472406027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.14001608328777998,-0.9639013319349925,False,Normal
586182,647,59,5522,1320,62069,3306,6,1747472497027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.06043002030289785,0.5960187628067959,False,Normal
12843,9,41,7318,9835,54628,80,1,1747472503027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.11353950119948569,-0.444949258034111,False,Normal
22720,71,33,9999,1815,993,63485,17,1747472505027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,0.025965308131663534,2.2894033060589134,True,Moderate
395754,426,40,3064,67,61865,993,6,1747472582027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.06423530191723453,0.5214336528801642,False,Normal
123080,68,42,9515,2503,22,42559,17,1747472608027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.005132382569872362,1.6798755721062306,False,Low
1040,8,59,6224,9464,56430,21,1,1747472637027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.13298163184386264,-0.8260231438289106,False,Normal
5975,5,9,6731,4613,51991,25,2,1747472637027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.16263489471816472,-1.4072394887192368,False,Normal
8451,9,15,3505,5492,60857,27017,1,1747472657027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.09792864438496046,-0.13896994045258362,False,Normal
7101,9,34,1944,6555,5432,37489,1,1747472665027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.07898098356975997,0.23241213004382139,False,Normal
159264,36,4,1486,2790,57597,587,17,1747472669027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.09647463368844561,-0.11047072314749005,False,Normal
204351,263,2,4689,8866,35079,110,6,1747472681027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.10985473549569041,-0.3727263103195409,False,Normal
9380,7,35,2683,6283,42357,5432,2,1747472688027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.14901840955026113,-1.1403506888900365,False,Normal
753408,768,56,3662,5262,44954,3306,6,1747472693027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.09100370381025746,-0.0032382111493772523,False,Normal
6780,5,47,2166,2636,38341,53,2,1747472721027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.13316778668914914,-0.8296718565934951,False,Normal
7664,8,54,9719,7963,5432,48630,1,1747472740027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.03432552159234181,1.107677847004649,False,Low
7330,5,26,2077,6258,52962,21,1,1747472777027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.15244271058442826,-1.207468420227709,False,Normal
5260,10,45,2520,3319,50637,5432,2,1747472779027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.13161059287087495,-0.7991502069801073,False,Normal
2560,2,13,412,7706,60815,995,1,1747472787027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.1198753537259552,-0.5691346154029977,False,Normal
72952,88,12,5626,3199,38456,27017,17,1747472820027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.06895573266388472,0.4289112375053095,False,Normal
987,7,26,75,3917,52996,3306,2,1747472871027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.12070537177746343,-0.5854033160898512,False,Normal
92532,12,27,7602,6947,56872,5432,17,1747472904027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.08758813829800188,0.06370830030812,False,Normal
4023,3,57,300,5580,56912,443,2,1747472967027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.12093506224888828,-0.5899053453209541,False,Normal
289800,322,31,5673,3925,51900,993,6,1747472980027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.14340467601123497,-1.0303191654596553,False,Normal
3285,5,17,5,3730,50447,27017,2,1747473027027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.09035220832289415,0.009531372672914396,False,Normal
447313,61,35,6078,1813,54278,27017,17,1747473031027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.04674725176307892,0.8642067444263757,False,Normal
569,1,18,4820,6833,53886,995,1,1747473039027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.15414960685023193,-1.240924300375627,False,Normal
622555,89,32,9177,7940,46266,587,17,1747473065027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.06698749377168345,0.467489542349718,False,Normal
365134,77,49,8429,3090,143,36763,17,1747473142027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.012112443212351054,1.5430634664390979,False,Low
3750,6,25,8056,7581,46826,995,1,1747473152027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.15164311273736292,-1.1917959682610066,False,Normal
790,5,40,3379,6348,46299,80,2,1747473181027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.16211600895858452,-1.3970691109811362,False,Normal
348117,959,60,4387,656,33545,995,6,1747473191027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.050790644483691305,0.7849545573064519,False,Normal
934,2,5,8088,8508,993,38432,1,1747473203027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.04534223234827961,0.8917457121356357,False,Normal
418275,75,3,7899,4605,61828,80,17,1747473229027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.09378996344521268,-0.057850064415195544,False,Normal
282932,52,5,1448,6074,25,33136,17,1747473234027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.014503689137666753,1.4961940469645103,False,Low
80013,179,41,7086,6867,36694,995,6,1747473260027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.13675169625130007,-0.8999179817825054,False,Normal
810,10,21,9557,897,55436,21,2,1747473278027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.11622958518552684,-0.49767602838793273,False,Normal
72098,94,38,295,4756,36154,995,6,1747473304027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.1132835449388232,-0.43993240835707353,False,Normal
642,2,33,7036,3081,38118,21,2,1747473308027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.14876610532077877,-1.1354054205503696,False,Normal
111962,34,37,4742,2887,38741,110,17,1747473342027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.12328908300042873,-0.6360451358325748,False,Normal
67396,14,25,7678,7307,55554,25,17,1747473385027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.11063252527761286,-0.3879713150955169,False,Normal
349740,261,45,7776,1946,47077,443,6,1747473418027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.11562503742264985,-0.4858266395857482,False,Normal
286440,310,35,6595,579,38045,995,6,1747473446027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.09091909571467877,-0.0015798571170121249,False,Normal
1980,4,44,775,7895,33621,587,1,1747473491027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.1105967482011988,-0.38727006944601167,False,Normal
4670,5,1,2292,3839,55403,22,2,1747473521027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.14767298539555557,-1.1139798131843885,False,Normal
6727,7,4,5127,4274,40633,53,1,1747473579027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.14955026332851984,-1.15077524521377,False,Normal
612,4,50,4718,8022,57159,53,1,1747473633027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.14872560834758963,-1.1346116629515555,False,Normal
1417,1,52,452,9825,3389,63598,2,1747473702027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,0.017800219524657046,2.1293641570456483,True,Moderate
669366,82,22,4510,9619,36315,443,17,1747473781027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.07032567900692,0.4020597166602001,False,Normal
220225,575,34,8758,5975,43709,995,6,1747473806027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.12081547287008199,-0.5875613435181125,False,Normal
636590390,133394,56,8883,3978,36323,110,1,1747473823027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,0.08386971964851198,3.4243539709320805,True,High
8334,6,37,6694,7945,36006,5432,1,1747473836027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.1348742115189685,-0.8631184963991003,False,Normal
1050,3,47,4603,5325,143,49855,2,1747473902027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.08881526906718185,0.03965602439539657,False,Normal
4326,6,29,4863,2066,27017,40039,1,1747473983027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.09497855874223904,-0.08114702896914273,False,Normal
633,3,34,1270,6671,54781,80,2,1747473999027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.15294579992810575,-1.2173291816125515,False,Normal
972706123,686696,34,4680,5298,64871,443,1,1747474002027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,0.17206585860234147,5.153035152948229,True,High
469,1,46,8448,3937,57569,993,1,1747474124027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.15104972692219054,-1.180165358298582,False,Normal
3680,4,42,5611,1795,47881,143,1,1747474242027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.15676344125741665,-1.2921565471179923,False,Normal
415679,53,5,2271,7600,47020,143,17,1747474418027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.10805952729445789,-0.33753947933030326,False,Normal
3345,5,54,2020,7848,63948,21,1,1747474440027,vpc-flow-logs-0691bf26-3163_20250517_175925.json,vpc-flow-logs-0691bf26-3163,-0.11245059044459826,-0.4236061521657882,False,Normal
